starting the dnsdmpstr:

false
reversedns


Ref:            https://rdap.arin.net/registry/ip/142.250.0.0



OrgName:        Google LLC
OrgId:          GOGL
Address:        1600 Amphitheatre Parkway
City:           Mountain View
StateProv:      CA
PostalCode:     94043
Country:        US
RegDate:        2000-03-30
Updated:        2019-10-31
Comment:        Please note that the recommended way to file abuse complaints are located in the following links. 
Comment:        
Comment:        To report abuse and illegal activity: https://www.google.com/contact/
Comment:        
Comment:        For legal requests: http://support.google.com/legal 
Comment:        
Comment:        Regards, 
Comment:        The Google Team
Ref:            https://rdap.arin.net/registry/entity/GOGL


OrgTechHandle: ZG39-ARIN
OrgTechName:   Google LLC
OrgTechPhone:  +1-650-253-0000 
OrgTechEmail:  arin-contact@google.com
OrgTechRef:    https://rdap.arin.net/registry/entity/ZG39-ARIN

OrgAbuseHandle: ABUSE5250-ARIN
OrgAbuseName:   Abuse
OrgAbusePhone:  +1-650-253-0000 
OrgAbuseEmail:  network-abuse@google.com
OrgAbuseRef:    https://rdap.arin.net/registry/entity/ABUSE5250-ARIN


#
# ARIN WHOIS data and services are subject to the Terms of Use
# available at: https://www.arin.net/resources/registry/whois/tou/
#
# If you see inaccuracies in the results, please report at
# https://www.arin.net/resources/registry/whois/inaccuracy_reporting/
#
# Copyright 1997-2024, American Registry for Internet Numbers, Ltd.
#

 
 
crt


                                    Domain       IP Address
0                        apigee.google.com   142.250.201.78
1                partnertest.fi.google.com  142.250.184.174
2                          supl.google.com   64.233.166.192
3                             m.google.com    172.217.17.11
4   telus-voice-staging.sandbox.google.com   142.251.173.81
5                     nestrenew.google.com   142.250.201.78
6                           www.google.com  142.250.200.100
7              ecc-test.sandbox.google.com    108.177.15.81
8                  console.nest.google.com  142.250.184.174
9                          wifi.google.com   64.233.184.123
10                      sandbox.google.com    173.194.76.81
11           acs-autopush.voice.google.com   142.250.201.78
12                  telus.voice.google.com   142.250.201.78
13            acs-staging.voice.google.com   142.250.201.78
14                     discover.google.com  172.217.168.174
15                status.search.google.com  142.250.200.142
16                     accounts.google.com    74.125.133.84
17                    classroom.google.com   142.250.184.14
18                  status.play.google.com   142.250.200.78
19                         mail.google.com  142.250.200.101
20              solutions.cloud.google.com    216.58.209.78
21                   guidebooks.google.com  142.250.200.110
22                      startup.google.com  142.250.184.174
23                    acs.voice.google.com   142.250.184.14
24            cert-test.sandbox.google.com     74.125.71.90
25     programmablesearchengine.google.com   142.250.185.14
26                      get.duo.google.com    216.58.209.78
27         contentpartners.maps.google.com  142.250.184.174
28      deliverynavigator.cloud.google.com   142.250.201.78
29        streetviewstudio.maps.google.com  142.250.184.174
30                  captive.googleapis.com   216.239.32.220
31                              google.com  142.250.184.174
32                         time.google.com    216.239.35.12
33                              dns.google          8.8.8.8
34                         ldap.google.com    216.239.32.58
35                acs-dev.voice.google.com   142.250.184.14
36                      adwords.google.com   64.233.167.113
37                 upload.video.google.com   142.250.185.15
38              da-hot-6.da.ext.google.com    216.239.44.21
39                        v.ext.google.com    74.125.122.62
